,Target_encoded,Application mode,Application order,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Debtor,Tuition fees up to date,Gender,Scholarship holder,Inflation rate,Total Curricular units (grade),Total Curricular units (approved),Total Curricular units (without evaluations)
266,0,7,4,11,0,3,0,2,3,0,1,0,0,1.0,1.0,0.7292305501170816,0.0
267,0,0,2,14,0,22,27,9,9,0,1,0,1,1.0,1.0,0.6457112531348923,0.0
268,0,0,1,4,0,21,26,9,9,0,1,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
269,0,0,5,11,0,0,0,9,9,0,1,0,1,1.0,1.0,0.7292305501170816,0.0
270,0,14,1,3,13,21,27,4,8,0,1,0,1,0.0,1.0,0.6457112531348923,0.0
271,1,0,2,8,0,0,13,9,9,0,0,0,0,0.8277105695231877,1.0,0.2958370724829093,0.0
272,0,7,1,8,0,9,13,4,8,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
273,0,0,1,11,0,4,0,2,5,0,1,0,0,0.30370574797375377,1.0,0.7629347951689582,0.0
274,0,0,1,9,0,0,27,4,5,0,1,0,0,0.16953387213106524,1.0,0.6906959960353908,0.0
275,0,7,3,11,0,9,0,4,10,0,1,0,0,0.0,1.0,0.7629347951689582,0.0
276,1,12,1,15,0,21,27,3,3,0,1,0,0,1.0,1.0,0.5239995654055677,0.0
277,1,3,1,7,2,4,3,2,0,1,0,0,0,0.8277105695231877,1.0,0.6457112531348923,0.5
278,0,0,1,11,0,12,13,5,6,0,1,0,1,0.262002410774717,1.0,0.7629347951689582,0.0
279,0,0,1,11,0,12,13,5,5,0,1,0,1,0.8626475888460029,1.0,0.7292305501170816,0.0
280,0,6,2,8,0,22,26,9,9,0,1,0,1,0.16953387213106524,1.0,0.5916741449658186,0.5
281,0,0,1,2,0,23,13,4,10,0,1,0,1,0.16953387213106524,1.0,0.6906959960353908,0.0
282,0,15,1,16,0,21,26,8,4,0,1,0,0,0.5657081587484707,1.0,0.6457112531348923,0.0
283,0,0,1,4,0,12,26,7,5,0,1,0,1,0.16953387213106524,1.0,0.6906959960353908,0.0
284,0,0,1,2,0,22,27,0,0,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
285,0,11,1,14,8,0,0,4,4,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
286,0,7,1,4,0,3,26,2,9,0,1,0,0,0.8626475888460029,1.0,0.6906959960353908,0.0
287,0,11,1,2,10,18,0,11,2,0,1,0,0,0.8277105695231877,1.0,0.5916741449658186,0.0
288,0,8,2,2,0,2,0,3,4,0,1,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
289,0,11,1,11,0,2,2,1,1,0,1,0,0,0.0,1.0,0.7629347951689582,0.0
290,0,7,4,5,0,12,13,4,10,0,1,0,0,0.8626475888460029,1.0,0.6906959960353908,0.0
291,0,14,1,3,13,12,26,6,6,1,1,0,1,0.0,1.0,0.6906959960353908,0.0
292,0,14,1,3,13,21,26,9,4,0,1,0,0,0.262002410774717,1.0,0.6457112531348923,0.0
293,0,7,4,9,0,12,13,28,28,0,1,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
294,1,0,1,4,0,22,26,3,6,0,1,0,1,0.5657081587484707,1.0,0.4333934776341723,0.0
295,0,0,1,11,0,2,27,2,4,0,1,0,1,0.5657081587484707,1.0,0.7292305501170816,0.0
296,0,7,2,14,0,12,27,9,8,0,1,0,1,0.262002410774717,1.0,0.6906959960353908,0.0
297,0,0,1,9,0,0,0,3,3,0,1,0,0,0.262002410774717,1.0,0.6906959960353908,0.0
298,0,7,4,12,0,0,0,4,10,0,1,0,0,0.262002410774717,1.0,0.7629347951689582,0.0
299,0,0,1,11,0,12,27,5,7,0,1,0,0,0.0,1.0,0.7629347951689582,0.5
300,0,7,4,13,0,22,27,9,7,0,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
301,0,0,2,5,0,22,26,9,9,0,1,0,1,0.5657081587484707,1.0,0.6457112531348923,0.0
302,0,0,1,11,0,12,13,4,9,0,1,0,1,0.8626475888460029,1.0,0.7629347951689582,0.0
303,1,15,1,13,0,12,13,5,5,1,0,0,0,0.0,1.0,0.5916741449658186,0.0
304,1,7,2,9,0,0,8,4,3,0,1,0,0,0.0,0.0,0.0,0.0
305,0,0,1,13,0,0,13,4,10,0,1,0,0,0.5657081587484707,1.0,0.5916741449658186,0.0
306,0,7,4,13,0,0,13,5,5,0,1,0,0,0.30370574797375377,1.0,0.5916741449658186,0.0
307,1,11,1,7,2,2,0,11,11,0,1,0,0,1.0,0.75,0.0,0.0
308,0,0,3,5,0,8,8,11,11,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
309,1,14,1,7,13,21,26,7,8,1,0,0,0,0.262002410774717,1.0,0.4333934776341723,0.0
310,0,15,1,9,0,2,13,2,1,1,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
311,1,7,1,15,0,18,23,0,0,0,1,0,0,0.8277105695231877,1.0,0.5239995654055677,0.0
312,0,7,2,8,0,12,13,4,8,0,1,0,1,0.30370574797375377,1.0,0.6457112531348923,0.0
313,0,7,4,15,0,22,27,5,7,0,1,0,1,0.0,1.0,0.6457112531348923,0.0
314,1,15,1,8,0,0,0,4,4,0,1,0,0,0.30370574797375377,0.75,0.0,0.0
315,0,0,1,8,0,0,27,4,3,0,1,0,0,0.30370574797375377,1.0,0.6457112531348923,0.0
316,0,0,1,11,0,12,13,3,6,0,1,0,1,0.16953387213106524,1.0,0.7629347951689582,0.0
317,0,0,1,11,0,25,13,3,5,0,1,0,0,0.30370574797375377,1.0,0.7629347951689582,0.0
318,0,0,1,9,0,12,27,5,9,0,1,0,1,0.262002410774717,1.0,0.6906959960353908,0.0
319,0,7,1,11,0,22,27,7,7,0,1,0,0,0.8626475888460029,1.0,0.6906959960353908,0.0
320,1,3,1,5,14,12,13,9,5,1,0,0,0,0.5657081587484707,0.0,0.0,0.0
321,0,12,1,11,0,21,26,7,9,0,1,0,1,0.5657081587484707,1.0,0.7292305501170816,0.0
322,0,0,1,11,0,0,0,5,1,0,1,0,0,0.16953387213106524,1.0,0.7629347951689582,0.0
323,0,13,4,8,0,21,26,9,9,0,1,0,0,0.8277105695231877,1.0,0.7629347951689582,0.0
324,0,2,3,5,0,0,13,7,5,0,1,0,0,0.8277105695231877,1.0,0.5239995654055677,0.0
325,0,0,1,10,0,12,13,5,8,0,1,0,0,0.16953387213106524,1.0,0.5239995654055677,0.0
326,0,13,1,11,5,0,26,9,9,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
327,0,0,1,9,0,0,0,9,6,1,1,0,0,0.0,1.0,0.6457112531348923,0.0
328,0,0,1,15,0,1,13,4,4,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
329,0,0,1,5,0,12,27,9,5,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
330,0,0,1,15,0,0,27,9,6,0,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
331,1,14,1,6,13,12,26,4,7,1,1,0,0,0.16953387213106524,0.0,0.0,0.0
332,0,0,1,9,0,22,27,7,7,0,1,0,0,0.262002410774717,1.0,0.6906959960353908,0.0
333,0,0,1,2,0,21,27,9,10,0,1,0,0,1.0,1.0,0.6906959960353908,0.0
334,0,0,1,9,0,18,26,4,9,0,1,0,1,0.0,1.0,0.6906959960353908,0.0
335,0,14,1,9,13,22,26,7,7,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
336,0,3,1,15,14,25,2,2,1,1,1,0,0,0.262002410774717,1.0,0.7292305501170816,0.0
337,0,0,4,11,0,22,27,7,7,0,1,0,1,0.0,1.0,0.7629347951689582,0.0
338,0,7,1,9,0,2,0,9,10,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
339,0,7,1,7,0,1,6,3,5,0,1,0,0,0.8277105695231877,1.0,0.5916741449658186,0.0
340,0,0,1,5,0,0,1,3,1,0,1,0,0,0.0,1.0,0.5239995654055677,0.0
341,1,0,1,1,0,2,2,2,2,0,1,0,0,0.8626475888460029,0.0,0.0,0.0
342,0,11,1,2,0,21,26,9,9,0,1,0,0,0.262002410774717,1.0,0.6906959960353908,0.0
343,0,11,1,3,2,2,2,1,2,0,1,0,0,0.16953387213106524,1.0,0.6906959960353908,0.0
344,0,12,1,8,0,21,27,9,1,0,1,0,0,0.0,1.0,0.4333934776341723,0.0
345,0,0,1,14,0,12,13,7,5,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
346,0,13,1,9,0,21,26,9,9,0,1,0,0,0.8626475888460029,1.0,0.7928859131524941,0.0
347,0,11,1,16,0,21,26,6,6,0,1,0,0,0.5657081587484707,1.0,0.6457112531348923,0.0
348,0,11,1,9,0,21,26,9,9,0,1,0,0,1.0,1.0,0.6906959960353908,0.0
349,0,0,2,2,0,2,0,3,9,0,1,0,0,0.0,1.0,0.5916741449658186,0.0
350,1,0,1,10,0,12,13,9,9,0,1,0,0,1.0,1.0,0.5916741449658186,0.0
351,0,13,1,14,0,12,13,9,8,0,1,0,1,0.262002410774717,1.0,0.6906959960353908,0.0
352,1,0,4,1,0,0,0,9,5,0,0,0,0,0.0,0.0,0.0,0.0
353,0,0,1,11,0,21,27,9,7,1,1,0,1,0.8277105695231877,1.0,0.6906959960353908,0.0
354,1,0,1,10,0,12,13,4,6,1,0,0,0,0.5657081587484707,0.75,0.0,0.0
355,0,7,1,5,0,12,0,4,5,0,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
356,0,11,1,11,11,22,26,9,9,0,1,0,0,0.0,1.0,0.7292305501170816,0.0
357,1,11,1,16,0,21,26,11,8,0,1,0,0,1.0,0.0,0.0,0.0
358,0,11,1,3,0,21,26,3,8,1,1,0,1,0.30370574797375377,0.0,0.0,0.0
359,1,11,1,5,16,2,28,2,3,0,1,0,0,0.5657081587484707,0.0,0.0,0.0
360,0,7,4,15,0,12,27,4,1,0,1,0,0,0.5657081587484707,1.0,0.6906959960353908,0.0
361,1,0,1,14,0,21,27,9,7,1,1,0,0,0.5657081587484707,1.0,0.4333934776341723,0.0
362,0,7,4,8,0,12,27,9,10,0,1,0,0,0.16953387213106524,1.0,0.5916741449658186,0.5
363,0,16,1,5,15,12,26,9,8,0,1,0,1,0.5657081587484707,1.0,0.7292305501170816,0.0
364,0,0,4,11,0,0,0,9,1,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
365,0,0,1,5,0,21,27,7,5,0,1,0,1,0.8626475888460029,1.0,0.6906959960353908,0.0
366,0,0,4,11,0,12,27,4,8,0,1,0,1,0.8277105695231877,1.0,0.6906959960353908,0.0
367,0,7,1,5,0,12,26,2,7,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
368,0,0,1,15,0,22,26,28,45,0,1,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
369,1,0,6,11,0,12,13,9,5,0,1,0,0,1.0,1.0,0.7292305501170816,0.0
370,0,13,1,2,0,21,28,9,4,0,1,0,0,0.16953387213106524,1.0,0.7292305501170816,0.0
371,0,11,1,16,0,22,13,9,7,0,1,0,1,0.0,1.0,0.5916741449658186,0.0
372,0,7,1,14,0,0,13,4,7,0,1,0,1,0.8626475888460029,1.0,0.6906959960353908,0.0
373,0,11,1,16,0,0,26,19,42,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
374,1,11,1,5,11,22,27,4,7,0,1,0,0,1.0,0.0,0.0,0.0
375,0,15,1,2,11,21,26,9,9,1,1,0,0,0.30370574797375377,1.0,0.819836637888477,0.0
376,1,8,4,8,0,21,26,9,9,0,0,0,0,0.0,0.0,0.0,0.0
377,0,0,1,11,0,0,0,4,4,0,1,0,1,0.262002410774717,1.0,0.7629347951689582,0.0
378,0,7,1,15,0,2,2,3,3,0,0,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
379,0,14,1,5,13,21,27,5,6,0,1,0,0,0.16953387213106524,1.0,0.4333934776341723,0.0
380,1,11,1,11,11,22,13,5,7,0,1,0,1,0.16953387213106524,1.0,0.6906959960353908,0.0
381,0,13,1,11,0,12,26,8,8,0,1,0,0,0.0,1.0,0.7629347951689582,0.0
382,0,0,1,9,0,22,27,5,7,0,1,0,0,0.8277105695231877,1.0,0.5239995654055677,0.0
383,0,0,1,15,0,12,13,5,5,0,1,0,1,0.8626475888460029,1.0,0.6906959960353908,0.0
384,0,16,1,8,15,2,3,2,1,0,1,0,0,0.5657081587484707,1.0,0.7629347951689582,0.0
385,0,0,1,9,0,18,23,0,0,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
386,0,0,1,15,0,21,26,9,9,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
387,0,11,1,16,2,21,26,9,9,0,1,0,0,0.5657081587484707,1.0,0.819836637888477,0.0
388,0,7,1,15,0,0,13,4,5,0,1,0,0,0.8626475888460029,1.0,0.6457112531348923,0.0
389,0,14,1,2,13,21,26,7,7,0,1,0,1,0.0,1.0,0.6906959960353908,0.0
390,0,14,1,5,13,3,27,4,5,0,1,0,0,0.262002410774717,1.0,0.2958370724829093,0.0
391,0,11,1,11,0,0,13,5,3,0,1,0,0,0.16953387213106524,1.0,0.6457112531348923,0.0
392,1,0,6,14,0,17,26,7,7,1,0,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
393,1,7,2,5,0,0,0,9,10,0,0,0,0,0.8277105695231877,1.0,0.4333934776341723,0.0
394,0,7,2,5,0,0,13,4,3,0,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
395,0,0,4,11,0,0,0,4,9,0,1,0,1,0.5657081587484707,1.0,0.7292305501170816,0.0
396,0,15,1,9,0,2,13,3,10,0,1,0,0,0.262002410774717,1.0,0.8443337464867926,0.0
397,0,14,1,5,13,22,26,4,6,0,1,0,1,0.0,1.0,0.5239995654055677,0.0
398,1,7,1,13,0,21,13,5,8,1,1,0,0,0.5657081587484707,1.0,0.5916741449658186,0.0
399,1,7,1,8,0,22,26,6,4,0,1,0,0,0.16953387213106524,0.75,0.0,0.6045309775610836
400,0,7,4,4,0,0,2,3,3,0,1,0,1,0.5657081587484707,1.0,0.5916741449658186,0.0
401,0,7,1,10,0,21,26,7,7,0,1,0,0,0.5657081587484707,1.0,0.5239995654055677,0.0
402,0,0,1,14,0,22,26,9,9,0,1,0,0,0.8277105695231877,1.0,0.5239995654055677,0.0
403,0,0,1,10,0,12,27,9,9,0,1,0,0,0.262002410774717,1.0,0.5916741449658186,0.0
404,0,7,1,11,0,21,26,5,5,0,1,0,0,0.5657081587484707,1.0,0.7292305501170816,0.0
405,0,0,1,1,0,0,13,3,9,0,1,0,0,1.0,0.0,0.0,0.0
406,0,3,1,4,14,0,13,3,9,0,1,0,0,0.0,1.0,0.8667869552683446,0.0
407,0,11,1,16,14,0,13,9,9,0,1,0,0,0.5657081587484707,1.0,0.6457112531348923,0.0
408,0,7,1,9,0,0,13,4,4,0,1,0,0,0.8626475888460029,1.0,0.6906959960353908,0.0
409,1,11,1,5,0,18,23,0,0,0,1,0,0,0.8277105695231877,0.0,0.0,0.0
410,0,0,2,11,0,12,13,7,7,0,1,0,1,0.5657081587484707,1.0,0.7292305501170816,0.0
411,0,11,1,11,2,12,0,4,8,0,1,0,0,0.5657081587484707,1.0,0.7292305501170816,0.0
412,0,0,3,11,0,0,0,4,10,0,1,0,0,0.0,1.0,0.7292305501170816,0.0
413,0,3,1,16,14,21,26,6,6,0,1,0,0,0.262002410774717,1.0,0.6457112531348923,0.0
414,0,0,1,9,0,0,27,9,7,0,1,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
415,0,0,1,5,0,21,26,11,11,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
416,0,0,1,5,0,0,0,9,9,0,1,0,0,0.8626475888460029,1.0,0.6906959960353908,0.0
417,1,0,1,15,0,12,13,9,9,0,1,0,0,1.0,1.0,0.5239995654055677,0.0
418,0,0,4,11,0,21,26,9,9,0,1,0,1,0.8277105695231877,1.0,0.6906959960353908,0.0
419,1,0,4,11,0,0,13,4,5,0,1,0,0,1.0,0.0,0.0,0.0
420,0,0,1,11,0,1,0,2,8,0,1,0,1,0.30370574797375377,1.0,0.7629347951689582,0.0
421,0,12,1,16,0,0,1,4,3,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
422,1,14,1,5,13,0,1,4,6,0,1,0,0,0.8626475888460029,0.0,0.0,0.0
423,0,0,6,11,0,2,0,3,3,0,1,0,0,0.0,1.0,0.7629347951689582,0.0
424,0,7,6,12,0,12,1,5,3,0,1,0,0,0.262002410774717,1.0,0.7629347951689582,0.0
425,0,0,1,11,0,21,26,9,3,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
426,0,0,4,13,0,22,27,3,7,0,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
427,0,7,1,8,0,22,1,9,2,0,1,0,0,0.5657081587484707,1.0,0.4333934776341723,0.0
428,1,0,2,5,0,12,0,4,4,0,1,0,0,0.5657081587484707,0.0,0.0,0.6826061944859853
429,0,7,1,13,0,12,27,4,10,0,1,0,0,0.30370574797375377,1.0,0.5916741449658186,0.0
430,0,0,3,11,0,21,27,9,9,0,1,0,1,0.5657081587484707,1.0,0.7292305501170816,0.0
431,0,11,1,2,0,21,26,7,8,0,1,0,1,0.8626475888460029,1.0,0.6457112531348923,0.0
432,0,7,2,8,0,22,27,6,8,0,1,0,1,0.262002410774717,1.0,0.6457112531348923,0.0
433,1,0,1,11,0,0,0,11,3,0,1,0,1,0.8277105695231877,0.0,0.0,0.5
434,0,0,1,14,0,0,13,4,8,0,1,0,0,0.8626475888460029,1.0,0.6906959960353908,0.0
435,0,0,6,11,0,12,13,5,5,0,1,0,1,1.0,1.0,0.7292305501170816,0.0
436,0,7,1,10,0,12,13,5,5,0,1,0,1,0.262002410774717,1.0,0.6906959960353908,0.0
437,0,0,1,13,0,12,26,4,5,0,1,0,1,1.0,1.0,0.6906959960353908,0.0
438,1,0,5,13,0,6,0,2,4,0,1,0,0,0.8277105695231877,0.0,0.0,0.0
439,0,11,1,11,11,21,26,9,9,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
440,0,13,1,12,0,2,3,3,2,0,1,0,0,0.5657081587484707,0.75,0.2958370724829093,0.0
441,0,13,1,7,0,12,27,4,5,1,1,0,0,1.0,1.0,0.5239995654055677,0.0
442,0,7,6,11,0,12,27,9,3,0,1,0,0,1.0,1.0,0.7292305501170816,0.0
443,0,0,5,11,0,12,13,7,8,0,1,0,1,0.5657081587484707,1.0,0.7292305501170816,0.0
444,0,7,1,13,0,12,13,1,1,0,1,0,0,0.0,1.0,0.5916741449658186,0.0
445,0,0,1,9,0,21,13,9,3,0,1,0,1,0.262002410774717,1.0,0.6906959960353908,0.0
446,0,0,1,11,0,2,0,2,1,0,1,0,1,0.0,1.0,0.7629347951689582,0.0
447,1,0,2,11,0,0,13,7,7,0,1,0,0,0.8626475888460029,1.0,0.7629347951689582,0.0
448,0,0,2,14,0,0,13,9,7,0,1,0,0,0.30370574797375377,1.0,0.6457112531348923,0.0
449,0,0,3,10,0,12,27,3,10,0,1,0,1,0.262002410774717,1.0,0.6457112531348923,0.0
450,0,8,1,11,0,22,26,5,5,0,1,0,0,0.5657081587484707,1.0,0.7292305501170816,0.0
451,0,0,4,11,0,21,26,9,8,0,1,0,1,0.5657081587484707,1.0,0.7292305501170816,0.0
452,0,0,2,11,0,12,13,7,5,0,1,0,0,0.8626475888460029,1.0,0.7629347951689582,0.0
453,0,7,4,5,0,12,26,4,7,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
454,0,0,3,8,0,12,27,9,7,0,1,0,0,0.0,1.0,0.5916741449658186,0.0
455,0,11,1,2,0,18,23,12,12,0,1,0,0,0.8277105695231877,1.0,0.4333934776341723,0.3413030972429926
456,1,3,1,3,2,22,26,5,6,0,1,0,0,0.262002410774717,0.0,0.0,0.0
457,1,13,1,15,0,21,13,9,8,0,1,0,0,1.0,1.0,0.6457112531348923,0.0
458,0,11,1,3,0,0,13,4,9,0,1,0,0,0.5657081587484707,1.0,0.8443337464867926,0.0
459,0,7,1,14,0,21,26,5,7,0,1,0,1,0.16953387213106524,1.0,0.6906959960353908,0.0
460,0,0,1,7,0,2,2,3,2,0,1,0,0,1.0,1.0,0.6457112531348923,0.0
461,0,15,1,4,0,12,13,5,7,0,1,0,1,0.30370574797375377,1.0,0.8443337464867926,0.0
462,0,7,1,9,0,2,0,2,3,0,1,0,0,0.8626475888460029,1.0,0.5916741449658186,0.0
463,0,11,1,8,11,2,0,3,5,1,1,0,0,0.262002410774717,1.0,0.6457112531348923,0.0
464,0,7,1,9,0,0,0,4,9,0,1,0,0,0.8626475888460029,1.0,0.5916741449658186,0.0
465,1,13,1,2,0,2,2,2,3,0,1,0,0,0.5657081587484707,1.0,0.6457112531348923,0.0
466,0,0,1,15,0,0,27,5,10,0,1,0,0,0.8626475888460029,1.0,0.7629347951689582,0.0
467,0,13,6,9,0,18,23,0,0,0,1,0,1,0.0,1.0,0.887511217448728,0.0
468,0,0,5,11,0,12,27,4,8,0,1,0,1,0.0,1.0,0.7629347951689582,0.3413030972429926
469,0,7,1,9,0,21,26,4,9,0,1,0,1,1.0,1.0,0.6457112531348923,0.0
470,0,7,3,11,0,0,26,9,9,0,1,0,1,0.5657081587484707,1.0,0.7292305501170816,0.0
471,0,0,1,10,0,12,27,9,7,0,1,0,1,0.0,1.0,0.6906959960353908,0.0
472,1,0,1,13,0,22,13,7,10,0,1,0,0,0.30370574797375377,1.0,0.6457112531348923,0.0
473,0,0,2,11,0,12,13,9,9,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
474,1,11,1,10,6,18,23,0,0,0,0,0,0,0.8277105695231877,0.0,0.0,0.0
475,0,0,1,13,0,0,13,3,5,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
476,1,0,2,12,0,12,13,9,9,0,1,0,0,0.262002410774717,0.75,0.0,0.0
477,1,3,1,11,2,18,23,0,0,0,1,0,0,0.8277105695231877,0.0,0.0,0.0
478,0,0,1,11,0,2,0,3,3,0,1,0,0,0.16953387213106524,1.0,0.7292305501170816,0.0
479,0,7,1,9,0,22,13,28,38,0,1,0,1,0.5657081587484707,1.0,0.6457112531348923,0.0
480,0,0,1,11,0,0,0,4,4,0,1,0,0,0.0,1.0,0.7629347951689582,0.0
481,0,8,6,11,0,0,13,1,1,0,1,0,1,1.0,1.0,0.7292305501170816,0.0
482,1,0,3,11,0,2,0,2,5,0,1,0,0,0.8277105695231877,0.0,0.0,0.0
483,0,14,1,5,13,22,27,9,7,0,1,0,0,0.0,1.0,0.4333934776341723,0.0
484,0,0,3,11,0,0,13,9,5,0,1,0,1,0.262002410774717,1.0,0.7292305501170816,0.0
485,0,7,1,15,0,0,26,7,9,0,1,0,1,0.5657081587484707,1.0,0.6457112531348923,0.0
486,1,13,2,13,0,22,13,4,3,0,1,0,0,0.5657081587484707,1.0,0.5916741449658186,0.0
487,1,11,1,13,0,0,13,5,4,0,1,0,0,0.0,1.0,0.5916741449658186,0.0
488,0,7,3,11,0,21,26,9,7,0,1,0,1,0.8626475888460029,1.0,0.7629347951689582,0.0
489,0,0,3,11,0,22,27,5,5,0,1,0,1,0.0,1.0,0.7292305501170816,0.0
490,0,0,1,4,0,12,0,3,8,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
491,0,0,1,13,0,21,26,5,5,0,1,0,0,0.262002410774717,1.0,0.6906959960353908,0.0
492,0,0,6,11,0,0,2,3,2,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
493,0,0,1,5,0,21,26,9,4,1,1,0,0,0.262002410774717,1.0,0.5916741449658186,0.0
494,0,0,1,15,0,2,0,2,5,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
495,1,3,3,7,2,12,26,11,5,1,0,0,0,1.0,1.0,0.2958370724829093,0.0
496,1,11,1,12,11,21,27,9,9,0,1,0,0,1.0,0.75,0.0,0.0
497,0,7,1,10,0,0,13,4,3,0,1,0,0,0.30370574797375377,1.0,0.6457112531348923,0.0
498,0,7,1,4,0,12,27,9,7,0,1,0,0,0.16953387213106524,1.0,0.6906959960353908,0.0
499,0,7,1,11,0,22,27,7,7,0,1,0,0,0.0,1.0,0.7629347951689582,0.0
500,0,7,3,5,0,21,27,9,9,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
501,0,7,2,10,0,22,27,9,9,0,1,0,0,0.30370574797375377,1.0,0.6457112531348923,0.0
502,0,0,1,4,0,0,0,4,4,0,0,0,0,0.0,1.0,0.5916741449658186,0.0
503,1,3,2,5,2,2,2,1,1,0,0,0,0,0.5657081587484707,0.75,0.0,0.6826061944859853
504,0,0,2,11,0,21,0,7,7,0,1,0,1,1.0,1.0,0.7292305501170816,0.0
505,0,11,1,11,11,21,27,22,33,0,1,0,0,0.262002410774717,1.0,0.5239995654055677,0.0
506,0,11,1,0,0,2,0,2,4,0,1,0,0,0.16953387213106524,1.0,0.6457112531348923,0.6045309775610836
507,0,0,2,14,0,12,0,9,3,0,1,0,0,1.0,1.0,0.6906959960353908,0.0
508,1,0,1,7,0,4,4,2,2,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
509,1,0,2,8,0,0,13,4,6,0,1,0,0,0.8626475888460029,0.0,0.0,0.0
510,0,0,2,4,0,3,0,2,3,0,1,0,0,0.0,0.75,0.0,0.0
511,1,11,1,2,0,18,23,12,12,0,0,0,0,0.5657081587484707,0.0,0.0,0.0
512,0,11,2,13,0,18,23,0,0,0,1,0,0,0.8277105695231877,1.0,0.5916741449658186,0.0
513,1,11,1,16,0,21,13,9,2,0,0,0,0,1.0,0.0,0.0,0.0
514,1,8,2,2,0,21,26,9,10,1,0,0,0,0.0,0.0,0.0,0.0
515,1,8,2,9,0,21,26,9,10,1,0,0,0,0.0,0.0,0.0,0.0
516,0,11,1,3,0,21,13,9,4,0,1,0,0,0.5657081587484707,1.0,0.6457112531348923,0.0
517,1,7,2,15,0,0,0,9,4,0,1,0,0,0.5657081587484707,1.0,0.5239995654055677,0.0
518,1,11,1,2,11,18,23,0,0,0,1,0,0,0.0,1.0,0.2958370724829093,0.0
519,1,7,2,15,0,21,26,9,9,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
520,0,0,6,11,0,21,0,5,5,0,1,0,1,0.5657081587484707,1.0,0.7292305501170816,0.0
521,0,7,1,7,0,2,13,2,9,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
522,0,5,1,9,0,2,26,2,8,0,0,0,0,0.0,1.0,0.6906959960353908,0.0
523,0,8,3,5,0,0,0,9,9,0,1,0,1,0.5657081587484707,1.0,0.6457112531348923,0.0
524,1,0,1,12,0,4,2,1,1,0,1,0,0,0.16953387213106524,0.75,0.0,0.0
525,1,13,1,6,0,0,0,9,3,0,1,1,0,0.16953387213106524,1.0,0.2958370724829093,0.6826061944859853
526,0,11,1,6,11,12,13,5,3,0,1,1,0,0.5657081587484707,1.0,0.5239995654055677,0.0
527,0,11,1,1,0,2,0,2,10,0,1,1,0,0.0,0.0,0.0,0.0
528,1,11,1,8,0,21,26,9,9,1,0,1,0,0.5657081587484707,0.0,0.0,0.0
529,1,0,1,7,0,2,2,2,2,1,1,1,0,0.16953387213106524,1.0,0.5916741449658186,0.0
530,0,7,1,8,0,21,26,4,7,0,1,1,1,1.0,1.0,0.5239995654055677,0.0
531,1,7,1,13,0,12,26,9,8,0,1,1,0,0.0,0.0,0.0,0.0
532,0,0,2,11,0,3,1,2,3,0,1,1,0,0.5657081587484707,1.0,0.7292305501170816,0.0
533,1,14,1,4,13,0,13,4,7,1,0,1,0,0.16953387213106524,0.0,0.0,1.0
